0,turn,mfd_netbuyamt,mfd_netbuyvol,mfd_netbuyamt_a,mfd_netbuyvol_a,mfd_buyvol_open_m,mfd_buyvol_close_m,mkt_cap_ard,pe_ttm,ps_ttm,pb_lf,pcf_ocf_ttm,dividendyield2,mkt_freeshares,netprofit_ttm,operatecashflow_ttm,cashflow_ttm,tech_upnum,tech_downnum,west_netprofit_YOY,west_netprofit_CAGR,west_avgroe_YOY,west_sales_YOY,west_avgebit_YOY,west_avgebt_YOY,west_avgoperatingprofit_YOY,west_avgoc_YOY,yoy_or,yoynetprofit,yoyocf,yoyfcf,yoyroe,invturndays,arturndays,netturndays,current,quick,debttoassets,ocftosales,roe_avg,roa,netprofitmargin,expensetosales,operateexpensetogr,val_pb_wgt,val_pe_avg,tech_uppct,tech_downpct
2010-01-18,3.2808,,,,,,,,78.26999664,6.8004,5.730000019,39.5198,0.1915,68904054229.0,1579539541,4036822326,1268632929.0,7,6,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.7958,87.7143,50.0,42.8571
2010-01-19,2.7476,,,,,,,,78.41000366,6.8345,5.739999771,39.7178,0.1905,69213471952.0,1579539541,4036822326,1268632929.0,6,7,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.8248,87.4359,42.8571,50.0
2010-01-20,3.3668,,,,,,,,75.08000183,6.5517,5.5,38.0742,0.1988,66403040207.0,1579539541,4036822326,1268632929.0,1,13,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5838,84.1418,7.1429,92.8571
2010-01-21,2.164,,,,,,,,76.31999969,6.6474,5.590000153,38.6307,0.1959,67241077532.0,1579539541,4036822326,1268632929.0,10,3,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6654,85.3247,71.4286,21.4286
2010-01-22,2.309,,,,,,,,74.79000092,6.5573,5.489999771,38.1068,0.1986,67545009188.0,1579539541,4036822326,1268632929.0,2,12,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5886,82.9797,14.2857,85.7143
2010-01-25,1.4732,,,,,,,,72.69999695,6.4406,5.349999905,37.4285,0.2022,66578306724.0,1579539541,4036822326,1268632929.0,7,5,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.4891,82.8853,50.0,35.7143
2010-01-26,1.7572,,,,,,,,70.06999969,6.1414,5.150000095,35.7914,0.1894,65179278189.0,1579539541,4036822326,1268632929.0,1,14,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.1975,77.4233,6.6667,93.3333
2010-01-27,1.4372,,,,,,,,69.84999847,6.0929,5.139999866,35.5091,0.1909,64764349298.0,1579539541,4036822326,1268632929.0,5,10,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.1565,76.9807,33.3333,66.6667
2010-01-28,1.3475,,,,,,,,71.63999939,6.2143,5.269999981,36.2163,0.1871,66270640126.0,1579539541,4036822326,1268632929.0,12,2,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.2592,78.2093,80.0,13.3333
2010-01-29,1.9348,,,,,,,,72.19000244,6.2678,5.320000172,36.5422,0.1855,66863301668.0,1579539541,4036822326,1268632929.0,11,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3019,77.9915,73.3333,26.6667
2010-02-01,1.821,,,,,,,,70.58000183,6.2228,5.210000038,36.2798,0.1868,66972246821.0,1579539541,4036822326,1268632929.0,8,6,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.2638,78.0964,53.3333,40.0
2010-02-02,1.5591,,,,,,,,69.43000031,6.1479,5.119999886,35.8432,0.1891,66120740418.0,1579539541,4036822326,1268632929.0,3,11,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.2005,77.5831,20.0,73.3333
2010-02-03,2.0276,,,,,,,,69.09999847,6.0958,5.090000153,35.5393,0.1907,65651200321.0,1579539541,4036822326,1268632929.0,6,8,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.1564,77.2018,40.0,53.3333
2010-02-04,3.9611,,,,,,,,72.47000122,6.3619,5.340000153,37.0909,0.1827,68473448590.0,1579539541,4036822326,1268632929.0,14,1,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3815,79.6036,93.3333,6.6667
2010-02-05,3.0758,,,,,,,,70.33999634,6.2302,5.179999828,36.3228,0.1866,66685596788.0,1579539541,4036822326,1268632929.0,2,13,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.2701,77.6832,13.3333,86.6667
2010-02-08,1.8025,,,,,,,,70.62000275,6.2531,5.210000038,36.4565,0.1859,67177552700.0,1579539541,4036822326,1268632929.0,11,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.2895,78.0162,73.3333,26.6667
2010-02-09,1.2997,,,,,,,,70.33000183,6.2056,5.179999828,36.1792,0.1873,66587980236.0,1579539541,4036822326,1268632929.0,6,9,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.2492,78.2738,40.0,60.0
2010-02-10,1.1883,,,,,,,,71.73000336,6.3155,5.289999962,36.8201,0.1841,67791958266.0,1579539541,4036822326,1268632929.0,13,1,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3422,79.4986,86.6667,6.6667
2010-02-11,1.3612,,,,,,,,71.59999847,6.3411,5.28000021,36.9694,0.1833,68040195536.0,1579539541,4036822326,1268632929.0,10,5,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3639,80.2457,66.6667,33.3333
2010-02-12,1.3488,,,,,,,,73.0,6.4407,5.360000134,37.55,0.1805,69127823812.0,1579539541,4036822326,1268632929.0,10,5,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.4481,81.2955,66.6667,33.3333
2010-02-22,1.3097,,,,,,,,72.47000122,6.379,5.320000172,37.1904,0.1822,68482675869.0,1579539541,4036822326,1268632929.0,1,14,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3959,79.9435,6.6667,93.3333
2010-02-23,1.4327,,,,,,,,73.18000031,6.4128,5.369999886,37.3873,0.1813,68892016078.0,1579539541,4036822326,1268632929.0,7,8,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.4245,80.4828,46.6667,53.3333
2010-02-24,1.8075,,,,,,,,74.5,6.5553,5.480000019,38.2184,0.1773,70475429592.0,1579539541,4036822326,1268632929.0,15,0,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5451,82.9441,100.0,0.0
2010-02-25,2.1101,,,,,,,,75.61000061,6.6377,5.550000191,38.6798,0.1752,71317751798.0,1579539541,4036822326,1268632929.0,12,3,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6234,65.0723,80.0,20.0
2010-02-26,2.0803,,,,,,,,75.65000153,6.6426,5.550000191,38.7084,0.1751,71526414870.0,1579539541,4036822326,1268632929.0,9,6,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6276,64.9915,60.0,40.0
2010-03-01,2.18,,,,,,,,76.20999908,6.7023,5.590000153,39.0564,0.1735,72089661407.0,1579539541,4036822326,1268632929.0,10,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6782,65.511,66.6667,26.6667
2010-03-02,1.9017,,,,,,,,75.37000275,6.6323,5.53000021,38.6483,0.1754,71243826857.0,1579539541,4036822326,1268632929.0,9,6,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6188,65.4081,60.0,40.0
2010-03-03,2.827,,,,,,,,77.73000336,6.8041,5.699999809,39.6493,0.1709,73042077196.0,1579539541,4036822326,1268632929.0,11,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.7644,66.3781,73.3333,26.6667
2010-03-04,2.6028,,,,,,,,74.16999817,6.5279,5.440000057,38.0403,0.1782,70150779679.0,1579539541,4036822326,1268632929.0,1,14,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5304,63.708,6.6667,93.3333
2010-03-05,1.6915,,,,,,,,74.05999756,6.5175,5.429999828,37.9791,0.1784,69963687376.0,1579539541,4036822326,1268632929.0,4,11,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5215,63.2132,26.6667,73.3333
2010-03-08,1.7615,,,,,,,,74.87999725,6.6013,5.5,38.4677,0.1762,70973346331.0,1579539541,4036822326,1268632929.0,14,1,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5926,63.9816,93.3333,6.6667
2010-03-09,1.5754,,,,,,,,75.06999969,6.6046,5.5,38.4871,0.1761,71077288926.0,1579539541,4036822326,1268632929.0,5,9,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5954,63.9768,33.3333,60.0
2010-03-10,1.5206,,,,,,,,73.54000092,6.4776,5.400000095,37.7467,0.1795,69693566203.0,1579539541,4036822326,1268632929.0,3,12,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.4877,62.8785,20.0,80.0
2010-03-11,1.2268,,,,,,,,72.47000122,6.3974,5.309999943,39.1804,0.1811,68876167483.0,1579539541,4036822326,1268632929.0,4,11,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.4255,61.9079,26.6667,73.3333
2010-03-12,1.0035,,,,,,,,71.98999786,6.3389,5.269999981,38.8219,0.1828,68209190693.0,1579539541,4036822326,1268632929.0,4,11,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3759,61.6517,26.6667,73.3333
2010-03-15,0.9299,,,,,,,,71.73000336,6.3377,5.239999771,38.8146,0.1828,67934747603.0,1579539541,4036822326,1268632929.0,7,8,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.3748,61.7402,46.6667,53.3333
2010-03-16,0.8499,,,,,,,,72.58000183,6.3928,5.309999943,39.1519,0.1812,68499876842.0,1579539541,4036822326,1268632929.0,12,3,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.4215,62.4835,80.0,20.0
2010-03-17,1.4691,,,,,,,,74.44999695,6.5478,5.449999809,40.1014,0.1769,70281886390.0,1579539541,4036822326,1268632929.0,15,0,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.553,63.8478,100.0,0.0
2010-03-18,1.2963,,,,,,,,74.66000366,6.5561,5.46999979,40.1524,0.1767,70344154208.0,1579539541,4036822326,1268632929.0,9,3,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5601,63.9127,60.0,20.0
2010-03-19,1.4612,,,,,,,,75.12000275,6.5968,5.510000229,40.4013,0.1387,70811387963.0,1579539541,4036822326,1268632929.0,9,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.5946,64.6104,60.0,26.6667
2010-03-22,2.2888,,,,,,,,77.02999878,6.7013,5.650000095,45.6367,0.1358,72422632481.0,1579539541,4036822326,1268632929.0,12,2,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.7161,65.3962,80.0,13.3333
2010-03-23,1.9849,,,,,,,,76.20999908,6.6574,5.590000153,45.3373,0.1367,71906079215.0,1579539541,4036822326,1268632929.0,4,10,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6786,65.0013,26.6667,66.6667
2010-03-24,1.2744,,,,,,,,76.34999847,6.6763,5.599999905,45.4664,0.1363,72112366113.0,1579539541,4036822326,1268632929.0,8,7,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.6948,65.2369,53.3333,46.6667
2010-03-25,1.5021,,,,,,,,75.59999847,6.6684,5.539999962,43.7787,0.1362,71665739779.0,1579539541,4036822326,1268632929.0,6,9,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.684,65.8587,40.0,60.0
2010-03-26,2.0067,,,,,,,,76.68000031,6.7763,5.619999886,44.4872,0.134,72868672478.0,1579539541,4036822326,1268632929.0,10,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.776,66.4858,66.6667,26.6667
2010-03-29,1.643,,,,,,,,76.73000336,6.7898,5.619999886,44.5758,0.1337,73121582312.0,1579539541,4036822326,1268632929.0,9,5,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.7875,66.2803,60.0,33.3333
2010-03-30,1.7433,,,,,,,,77.38999939,6.8676,5.690000057,45.8269,0.1322,73855953539.0,1579539541,4036822326,1268632929.0,11,4,,,,,,,,,,,34.0737,,,119.7885,30.9714,30.9714,1.761416,1.304572,36.3268,19.63,1.6823,4.513,9.3202,16.8156,7.0592,5.8537,66.9614,73.3333,26.6667
2010-03-31,1.6784,,,,,,,,77.44000244,6.7475,5.809999943,40.9308,0.1325,73585573178.0,1887900046,3544883750,1827915205.0,4,11,,,,,,,,,35.0188,7.024,-78.774,650.419313,0.0812,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,1.6823,1.1421,8.8247,15.5189,6.4873,5.777,85.7661,26.6667,73.3333
2010-04-01,1.8288,,,,,,,,78.33000183,6.8315,5.869999886,41.4402,0.1309,74371789786.0,1887900046,3544883750,1827915205.0,12,2,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.8489,86.9802,80.0,13.3333
2010-04-02,1.742,,,,,,,,78.40000153,6.8227,5.880000114,41.3871,0.131,74617076349.0,1887900046,3544883750,1827915205.0,7,8,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.8414,87.213,46.6667,53.3333
2010-04-06,1.4827,,,,,,,,78.41999817,7.1021,5.889999866,38.9171,0.131,74552714421.0,1887900046,3544883750,1827915205.0,8,6,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.8315,88.1656,53.3333,40.0
2010-04-07,1.413,,,,,,,,78.02999878,7.0818,5.869999886,38.8058,0.1314,74148485569.0,1887900046,3544883750,1827915205.0,7,8,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.8148,87.6654,46.6667,53.3333
2010-04-08,1.9748,,,,,,,,78.56999969,7.1283,5.900000095,39.0604,0.1305,74972527117.0,1887900046,3544883750,1827915205.0,8,7,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.853,87.9575,53.3333,46.6667
2010-04-09,2.9283,,,,,,,,80.66999817,7.3176,6.079999924,40.0978,0.1272,76782416014.0,1887900046,3544883750,1827915205.0,15,0,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,6.0084,91.0682,100.0,0.0
2010-04-12,2.3786,,,,,,,,81.95999908,7.4217,6.170000076,40.587,0.125,78245391338.0,1887900046,3544883750,1827915205.0,12,3,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,6.097,92.267,80.0,20.0
2010-04-13,2.3938,,,,,,,,79.73999786,7.2381,5.989999771,39.5827,0.1282,76794899114.0,1887900046,3544883750,1827915205.0,2,13,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.9462,89.9623,13.3333,86.6667
2010-04-14,1.4118,,,,,,,,80.30000305,7.2667,6.03000021,39.7394,0.1277,77037740932.0,1887900046,3544883750,1827915205.0,8,6,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.9697,90.5384,53.3333,40.0
2010-04-15,1.5989,,,,,,,,78.58000183,6.9922,5.889999866,40.4771,0.1307,75188736559.0,1887900046,3544883750,1827915205.0,3,12,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.813,84.2268,20.0,80.0
2010-04-16,0.958,,,,,,,,78.63999939,6.9805,5.900000095,40.409,0.1309,75194811588.0,1887900046,3544883750,1827915205.0,6,7,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.8032,84.5252,40.0,46.6667
2010-04-19,1.5985,,,,,,,,74.95999908,6.6572,5.630000114,38.5375,0.1373,72161115351.0,1887900046,3544883750,1827915205.0,0,14,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.5344,80.8424,0.0,93.3333
2010-04-20,1.248,,,,,,,,76.38999939,6.796,5.730000019,39.8681,0.1348,73586093741.0,1887900046,3544883750,1827915205.0,13,2,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.6354,83.6887,86.6667,13.3333
2010-04-21,1.5432,,,,,,,,78.59999847,6.9933,5.889999866,41.4191,0.1309,75666178124.0,1887900046,3544883750,1827915205.0,14,1,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.7848,86.2145,93.3333,6.6667
2010-04-22,1.6252,,,,,,,,79.30000305,6.9909,5.670000076,41.8368,0.1295,76433321691.0,1887900046,3544883750,1827915205.0,8,3,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.6977,88.5046,53.3333,20.0
2010-04-23,1.3095,,,,,,,,77.83999634,6.8656,5.559999943,41.1401,0.1319,74986823670.0,1887900046,3544883750,1827915205.0,0,11,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.5944,87.3608,0.0,73.3333
2010-04-26,1.8539,,,,,,,,79.87999725,6.7798,5.659999847,44.9228,0.1298,76128675579.0,1887900046,3544883750,1827915205.0,11,3,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.6584,91.3247,73.3333,20.0
2010-04-27,1.5493,,,,,,,,78.36000061,6.4181,5.480000019,45.4248,0.1325,74803683134.0,1887900046,3544883750,1827915205.0,5,9,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.4781,90.0506,33.3333,60.0
2010-04-28,1.3356,,,,,,,,76.83999634,6.3841,5.340000153,44.5913,0.1676,73826973239.0,1887900046,3544883750,1827915205.0,5,7,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.3749,89.0812,33.3333,46.6667
2010-04-29,1.4694,,,,,,,,73.73999786,6.108,5.119999886,42.1048,0.1747,70694488532.0,1887900046,3544883750,1827915205.0,0,15,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.1406,83.6222,0.0,100.0
2010-04-30,1.4633,,,,,,,,71.48999786,5.7812,4.960000038,40.2283,0.1806,68366752855.0,1887900046,3544883750,1827915205.0,2,13,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.9784,81.2433,13.3333,86.6667
2010-05-04,1.1128,,,,,,,,67.73999786,5.7924,4.989999771,40.3062,0.1802,68691139217.0,1887900046,3544883750,1827915205.0,9,5,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.9881,81.9706,60.0,33.3333
2010-05-05,1.3897,,,,,,,,69.19000244,5.9119,5.090000153,41.1374,0.1766,70023584707.0,1887900046,3544883750,1827915205.0,14,1,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,5.0909,84.1513,93.3333,6.6667
2010-05-06,1.3803,,,,,,,,66.62000275,5.7477,4.909999847,39.9952,0.1816,68160494965.0,1887900046,3544883750,1827915205.0,6,8,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.9496,83.771,40.0,53.3333
2010-05-07,1.4634,,,,,,,,64.34999847,5.7435,4.75,39.9658,0.2215,68285386608.0,1887900046,3544883750,1827915205.0,10,5,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.9557,84.7345,66.6667,33.3333
2010-05-10,1.4211,,,,,,,,62.72000122,5.4947,4.639999866,38.2345,0.2315,65012222752.0,1887900046,3544883750,1827915205.0,2,13,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.741,78.9146,13.3333,86.6667
2010-05-11,1.3256,,,,,,,,59.97000122,5.2608,4.440000057,36.6065,0.2418,62434204891.0,1887900046,3544883750,1827915205.0,1,14,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.5392,75.5805,6.6667,93.3333
2010-05-12,1.1159,,,,,,,,58.99000168,5.1647,4.360000134,35.9384,0.2463,61235819097.0,1887900046,3544883750,1827915205.0,3,11,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.4563,73.6908,20.0,73.3333
2010-05-13,0.9464,,,,,,,,60.56000137,5.2918,4.480000019,36.8227,0.2404,62707097940.0,1887900046,3544883750,1827915205.0,14,0,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.566,76.1461,93.3333,0.0
2010-05-14,0.9204,,,,,,,,60.81000137,4.9636,4.489999771,37.7606,0.2348,63472127249.0,1887900046,3544883750,1827915205.0,8,7,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.5269,74.3464,50.0,43.75
2010-05-17,1.2214,,,,,,,,56.63999939,4.6654,4.199999809,35.4919,0.2498,59807360201.0,1887900046,3544883750,1827915205.0,0,15,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.2549,70.3563,0.0,93.75
2010-05-18,1.0588,,,,,,,,56.59000015,4.6594,4.199999809,35.4465,0.2501,59681449358.0,1887900046,3544883750,1827915205.0,8,7,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.2494,69.6912,50.0,43.75
2010-05-19,0.6241,,,,,,,,57.13000107,4.6775,4.239999771,35.584,0.2491,59914467209.0,1887900046,3544883750,1827915205.0,7,7,,,,,,,,,,,-78.774,,,106.8071,38.0803,38.0803,1.938868,1.509275,35.2487,1.41,3.816,1.1421,8.8247,15.5189,6.4873,4.2552,69.9355,43.75,43.75
